StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/8/2023 13:25,10/8/2023 13:29,0,100,233,1,10/8/2023 13:29,R_23dZE9Mvuv7gTBj,6508c9abf038076410e0a204,15.004,15.004,24.498,1,I'm assuming capitalism? I genuinely don't know.,5.428,5.428,38.11,1,Britain was an empire that took over and exploited many other countries. The US was at the forefront of capitalism and industrialism,5.671,5.671,43.101,1,I believe both through trade and producing some of the items locally. The United States utilized slavery.,2.009,2.009,25.876,1,Climate change - patterns of weather are changing over time.,1.453,21.63,23.746,2,"Higher water levels, death of crops and some animal species, loss of natural habitats",6,7,6,3,6,4,3,4,3,6,,1,,7,3,2,,1,,,2,,1,,2,,6508c9abf038076410e0a204
10/8/2023 13:25,10/8/2023 13:29,0,100,248,1,10/8/2023 13:29,R_3prsb4ioqWlsK4p,60b0334a2e48ac0856f33161,0.801,24.493,26.41,2,By them valuing hygiene. ,1.419,1.419,36.357,1,We allocate funds towards infrastructure and the people. ,0.914,0.914,31.651,1,"By using factories, such as the cotton mill. ",5.009,5.009,24.314,1,Human beings and wasting materials. ,1.196,1.196,24.466,1,"The Earth will be much hotter for people to live in and as a result, people will die. ",7,7,7,3,7,3,3,3,4,2,,2,,3,4,3,,3,,,,3,1,,2,N/A,60b0334a2e48ac0856f33161
10/8/2023 13:24,10/8/2023 13:29,0,100,283,1,10/8/2023 13:29,R_2S2DPdEmJTQetaM,64d6c42e2328deb02a2fedb9,3.136,3.136,23.363,1,I think it is because of the ravages of war and the expectation of its citizens.,1.692,1.692,53.59,1,It is because the government is less corrupt than these countries.,5.136,5.136,53.984,1,They did it by some practices of slavery. Cotton was produced from the US thru slavery. So there are trade going on between the US and UK.,0.89,0.89,24.498,1,Carbon dioxide emissions. Too much of it causes the temperatures to be warmer.,1.267,1.267,33.963,1,There are several species that cannot survive the rising temperature. Also the melting of the polar ice which can global flooding consequences.,8,8,8,5,8,5,5,5,3,2,,1,,7,4,3,,1,,,2,,2,Philippines,2,,64d6c42e2328deb02a2fedb9
10/8/2023 13:25,10/8/2023 13:29,0,100,287,1,10/8/2023 13:29,R_31dsvubLJjPKVyg,61757ceb83d9f2fd3a0219ca,20.056,20.056,36.769,1,"Industrial Revolution, labor movement, technological advancements.",1.396,15.532,40.629,3,Free society allowing for innovation resulting in higher paying jobs,1.113,11.443,29.257,3,Import from countries where these raw materials are native,2.347,19.743,21.034,6,Rising carbon levels in atmosphere.,1.806,1.806,28.892,1,Melting of glaciers/ice caps. Resulting in ocean rising and covering coastal areas.,8,8,8,6,4,7,3,6,3,6,,2,,8,5,2,,1,,,1,,1,,2,,61757ceb83d9f2fd3a0219ca
10/8/2023 13:25,10/8/2023 13:30,0,100,303,1,10/8/2023 13:30,R_2WCOVxRMcYRTObW,611b39726e9958645cd37e18,9.972,20.724,58.675,6,It is a good place to live. I honestly have no idea because I don’t pay much attention to history. ,4.512,24.974,46.957,3,Because of the job industries every country has reason as to why they are more wealthy,18.702,30.764,31.151,2,By gathering the materials their self’s and hand making them,5.897,20.454,21.44,2,Climate change. Pollution ,1.943,15.161,21.71,6,The earth can only handle so much heat ,6,8,8,5,8,8,8,8,3,"3,6",,1,,2,2,3,,3,,,,3,1,,2,No great survey,611b39726e9958645cd37e18
10/8/2023 13:24,10/8/2023 13:30,0,100,365,1,10/8/2023 13:30,R_vlBheuJXuGvTIMV,5b21702b6dba320001b072ce,3.058,40.255,69.129,12,I think back in the day one factor was military power. I guess that can also apply to today's world. ,3.674,24.943,59.913,5,Generational wealth. They also had access to a lot of resources that can eventually create wealth from exporting goods. ,6.331,66.891,117.612,13,"As populations grew, people needed crafted goods such as clothing items and rubber for their transportation. ",2.348,2.348,30.336,1,"Global warming, increase pollution from vehicles and factories as demand increases.",3.074,25.055,25.66,4,natural disasters such as wildfires and hurricanes. ,8,8,8,8,8,8,8,8,2,2,,2,,6,2,2,,3,,,,1,1,,2,,5b21702b6dba320001b072ce
10/8/2023 13:24,10/8/2023 13:30,0,100,363,1,10/8/2023 13:30,R_1mnpDtwmpyUFxBP,5f51529b15e36638fe535eae,3.49,4.59,22.3,2,"Similar culture, drive, resources, and better instincts. Not crime.",2.108,17.638,27.781,3,Intelligence. Not committing crime. No gangs.,7.448,14.309,28.2,3,Buying from others. ,2.851,18.554,23.745,4,Natural changes. Some carbon from man. China and India.,3.213,17.355,35.899,2,More extreme temperatures. ,6,7,5,3,4,5,3,3,5,6,,2,,7,5,4,,3,,,,2,1,,2,Thanks,5f51529b15e36638fe535eae
10/8/2023 13:25,10/8/2023 13:30,0,100,341,1,10/8/2023 13:30,R_1Ii21htTtZ2BDJx,6488e429e530a1949174c9f4,3.128,37.72,41.904,3,"The enlightenment, and the Industrial Revolution",3.455,37.33,39.36,8,"Colonialism, and the resultant access to raw materials",4.237,49.013,54.206,5,They stole those materials from nations incapable of defending themselves against their onslaught,2.719,2.719,27.536,1,"The accumulation of ""greenhouse gases"" in earth's atmosphere.",2.107,27.755,31.374,4,erratic weather patterns and storms of increasing destructive capacity,7,7,6,6,7,6,5,6,1,3,,2,,7,2,2,,1,,,1,,1,,2,no comment,6488e429e530a1949174c9f4
10/8/2023 13:25,10/8/2023 13:31,0,100,384,1,10/8/2023 13:31,R_2wENVKqWTRYtZFj,63d42902a85ae3e7b4920266,1.397,184.127,184.321,3,They wanted to lead the standard.,0.796,34.842,35.562,2,They have more money because of their GDP.,1.291,1.291,49.738,1,They purchased them from third world countries with cheaper workers.,0.776,45.224,45.933,2,Global warming with human activity on the planet.,0.626,0.626,26.084,1,Environmental changes.,6,7,6,6,6,6,5,6,2,2,,2,,7,4,4,,2,,2,,,1,,2,,63d42902a85ae3e7b4920266
10/8/2023 13:25,10/8/2023 13:31,0,100,394,1,10/8/2023 13:31,R_2WUVxTNB5WTxzdW,5d61b08dc1cfe8001740f405,14.73,14.73,36.088,1,"Innovation, freedom and financial investments ",5.555,57.273,64.63,4,"Free trade, credit, taxes, and huge populations",13.952,13.952,31.86,1,"Slavery, cheap labor",5.924,5.924,33.664,1,Normal cycles the earth goes through ,2.226,61.113,61.519,6,"rising oceans from glaciers melting, coastal people being displaced, some populated areas becoming uninhabitable ",3,3,4,3,3,3,3,3,5,6,,2,,7,2,3,,3,,,,3,1,,2,,5d61b08dc1cfe8001740f405
10/8/2023 13:25,10/8/2023 13:32,0,100,417,1,10/8/2023 13:32,R_2TF9PkKrR3VKjDP,597fe89a1b41a20001749f57,5.419,5.419,67.436,1,"Education is a big factor in how successful and prosperous a nation can become. In the western world, we place a big emphasis on education and money and success. That drives people to be inventive and innovative and that's why these countries do so well compared to others.",2.973,2.973,67.069,1,"The US and Britain place more emphasis on education than these other countries. In developing nations, innovation is rewarded. We have the talent and resource to make a lot of money.",1.372,88.087,101.519,4,Company owners in these industrious nations used either slaves or paid low wages to people to work the fields and pick cotton.,6.126,6.126,42.55,1,"People are the main cause behind climate change. We burn fossil fuels, which has a negative effect on the atmosphere, trapping gasses that warm up our planet.",1.086,1.086,33.99,1,"Rising temperatures lead to forest fires, rising sea levels, water shortages, etc.",7,8,7,6,7,6,5,6,1,6,,1,,8,4,1,,1,,,1,,1,,2,,597fe89a1b41a20001749f57
10/8/2023 13:25,10/8/2023 13:32,0,100,447,1,10/8/2023 13:32,R_3et9V8ChANMx1B6,63d6ffe31d0f4bc7fad6c995,8.47,51.701,56.64,2,"Industrialization and Technological Advancements: These nations went through significant industrialization and technological advancements, which led to increased productivity and economic growth. Innovations in manufacturing, transportation, and communication improved efficiency and created jobs.",9.333,36.001,37.03,2,"Countries like the United States and Britain are wealthier than countries like Haiti and Indonesia for several reasons. Historical factors, like colonialism and early industrialization, gave them a head start. They have strong economies with market-oriented systems, while some poorer countries struggle with corruption and weak governance. Investments in education and healthcare make their people more productive. Favorable geography, like access to waterways, helps with trade and agriculture. Cultural values, like a strong work ethic, also contribute. These factors interact, and addressing the wealth gap often requires domestic reforms and international cooperation to help poorer nations develop and reduce poverty.",15.591,90.649,91.755,2,"During the Industrial Revolution, Western countries like Britain got the raw materials they needed for making things like clothes and machines in a few ways. They had colonies in places like Africa and Asia, where they got materials like rubber and cotton. They also traded with other countries to get these materials. Sometimes, they set up big farms, called plantations, in tropical areas to grow things like cotton and sugar, using workers they brought from other places. They also used new machines, like the cotton gin, to process materials like cotton more easily. But it's important to know that this period had good and bad sides: it led to more stuff being made, but it often caused hardships for workers and the places where materials were taken from.",2.922,37.402,38.547,2,"Rising temperatures on Earth, often referred to as global warming, happen mainly because of the increase in certain gases in the air called greenhouse gases. These gases, like carbon dioxide and methane, come from human activities such as burning fossil fuels (like coal, oil, and gas) for energy, cutting down forests, and industrial processes. When we release these gases into the air, they trap heat from the sun and make the planet warmer.",5.65,76.333,77.438,3,"Rising temperatures on Earth, also known as global warming, happen mainly because of gases called greenhouse gases, which come from things like burning fossil fuels and cutting down forests. These gases trap heat from the sun in our atmosphere and make the planet warmer.",7,6,6,6,5,7,7,5,4,3,,2,,9,4,4,,2,,2,,,1,,1,,63d6ffe31d0f4bc7fad6c995
10/8/2023 13:24,10/8/2023 13:32,0,100,458,1,10/8/2023 13:32,R_1C7MjcMZjYPf6rK,55884c0dfdf99b4020ba0a1b,9.676,9.676,51.555,1,"Good economics. With more money flowing in, we could make living more comfortable.",3.412,3.412,44.753,1,"We provide better jobs and housing, and food.",32.71,32.71,71.316,1,"Cotton, we farmed it. Rubber, I'm not sure how we made it.",4.367,4.367,22.045,1,"Global warming, caused mostly by humans.",7.901,7.901,24.404,1,"Worse weather, more natural disasters.",8,8,8,8,6,8,3,7,1,6,,1,,5,1,1,,3,,,,1,1,,2,,55884c0dfdf99b4020ba0a1b
10/8/2023 13:25,10/8/2023 13:33,0,100,472,1,10/8/2023 13:33,R_2YnRjFWwkLazcbx,63b9d3abc3ddc61c8c08fd84,1.371,1.371,43.574,1,"Industrialization, the value of our currencies and our power in the world. ",2.415,88.501,121.042,8,"Some countries, such as the US have more companies and industries which are very profitable. We are also more technologically advanced in the US and than other countries. We have very profitable industries based in the US and we have many wealthy owners of companies here.",1.099,45.524,46.931,2,I believe we imported any of the raw materials which we did not grow or in this country. ,1.129,45.137,55.181,3,People cause much of this with industrialization and use of non-renewable resources. ,1.33,1.33,41.814,1,The earth may at some point be uninhabitable. The glaciers may melt and more severe weather will hurt our planet.,7,8,7,3,6,3,2,3,3,6,,1,,7,2,4,,2,,2,,,1,,2,,63b9d3abc3ddc61c8c08fd84
10/8/2023 13:25,10/8/2023 13:33,0,100,482,1,10/8/2023 13:33,R_tVx06vdnOy5hd7j,61531624b67f1ccd83e48d48,15.951,15.951,66.304,1,Free market economies and rapid restoration of manufacturing following WWII,9.219,9.219,51.729,1,Less political corruption and a free market plus more stable governments.,16.177,16.177,65.654,1,Most goods and raw materials that were not available locally were sourced from other regions.,6.679,6.679,43.673,1,Natural atmospheric changes enhanced by greenhouse gasses ,3.751,57.6,76.127,2,Potential changes in weather patterns and the need for changes in HVAC demands and cycles,4,5,3,3,2,3,2,3,1,6,,2,,8,5,4,,3,,,,2,1,,2,,61531624b67f1ccd83e48d48
10/8/2023 13:25,10/8/2023 13:34,0,100,521,1,10/8/2023 13:34,R_sG6cB5v0AsoHVgl,601478ee2d7cc94b1f1855ec,1.539,1.539,62.805,1,"Low taxes, strong national defense, Capitalism, and strong leaders.",1.775,1.775,69.87,1,"Some countries are much wealthier than other countries because they have strong leadership, large military, law abiding citizens, and less corruption than poorer countries.",1.012,1.012,68.966,1,Either by trade or by force. Many wealthy countries would invade a poor country and make that country a vessel state to supply them with the goods at a fraction of the cost such as rubber and cotton etc.,1.483,1.483,85.304,1,Planet Earth naturally has cycles of warm and cold. We're currently experiencing a warming cycle. There has never been a time where Earth has not experienced times of cooling and heating it's always one or the other and completely natural.,1.749,1.749,53.603,1,"Failing crops, flooding, famine, loss of jobs, climate refugees, government corruption of the people using rising temperatures on earth as an excuse to punish citizens for living.",2,6,2,2,2,2,2,2,5,6,,2,,5,2,4,,2,,2,,,1,,2,Thank you,601478ee2d7cc94b1f1855ec
10/8/2023 13:25,10/8/2023 13:34,0,100,507,1,10/8/2023 13:34,R_qUErgmaNQpd6MjD,5bf408f7f35e0c000101693a,25.101,25.101,49.593,1,The lifestyle and cultures,11.093,11.093,84.456,1,The US and Britain have more races that come from privileged families,25.158,95.464,99.445,2,Using machines costs less than paying employees also they produce much more quickly.,4.502,45.154,59.835,2,Carbon emissions caused my big manufacturers and humans destroying the trees,2.011,2.011,35.25,1,"Hotter temps, colder winters and rising fuel costs",8,8,8,7,8,8,6,6,3,3,,1,,5,2,3,,3,,,,1,1,,2,,5bf408f7f35e0c000101693a
10/8/2023 13:25,10/8/2023 13:34,0,100,572,1,10/8/2023 13:34,R_12imxN4AoAtUxN3,56c113f6eb5b22000d5baa6f,7.223,113.671,134.658,3,"The industrial revolution. Discoveries made by some very famous inventors and scientists made mass production possible. As a result, the economy became diversified. Jobs were abundant. Public policy also made it possible for poorer people to have new opportunities. And, at one time, wages kept up with the cost of living. ",22.375,22.375,76.01,1,"If I ventured to guess, I would say trade and colonialization. But particularly the latter. I might also venture to guess that slavery, in many cases, was a major factor.",1.763,1.763,22.123,1,Slavery and cheap labor from overseas.,4.296,4.296,65.066,1,"Too many people. The industrialization of most countries led to more pollution in the atmosphere, leading to climate change. But ultimately, there are just way too many people on the planet, and more people means climate change.",3.844,3.844,58.024,1,"Weather patterns change. Hotter summers, colder winters. Increasing water levels as the ice caps melt. Floods, hurricanes, tornadoes, earthquakes. Depletion of drinkable water. ",7,8,7,7,4,6,5,6,2,6,,1,,8,3,2,,1,,,1,,1,,2,,56c113f6eb5b22000d5baa6f
10/8/2023 13:24,10/8/2023 13:34,0,100,604,1,10/8/2023 13:34,R_1i2Ucy9BTW7GDjY,60dfd857e293a99dd577f4c8,24.823,54.716,97.355,2,It was freedom to worship and live as one sees fit.,58.249,59.179,105.099,2,"Population, resources and trade have led some countries to be wealthier than other countries.",60.199,60.199,98.437,1,Slaves and child labor were used to source raw materials.,9.341,9.341,38.582,1,Some believe it is because of carbon emissions.,37.434,37.434,102.366,1,"Glaciers melting, animal extinction and more tsunamis.",3,4,3,4,3,3,4,5,3,6,,1,,3,2,5,,2,,2,,,1,,2,,60dfd857e293a99dd577f4c8
10/8/2023 13:25,10/8/2023 13:35,0,100,616,1,10/8/2023 13:35,R_2Yb4iQckSQP7ZQT,5eb693937a030e5923b44068,4.452,4.452,29.248,1,I don't feel that they have developed the highest standards of living in the world.,1.521,2.549,149.998,2,They are corrupt and take advantage of those nations listed.,234.205,234.205,259.905,1,They were stolen from less developed countries.,1.249,1.249,27.976,1,The majority of the causes are man-made.,1.657,1.657,28.278,1,Melting ice and flooding.,5,7,7,6,7,7,6,7,3,6,,2,,7,6,1,,1,,,1,,1,,2,,5eb693937a030e5923b44068
10/8/2023 13:24,10/8/2023 13:35,0,100,654,1,10/8/2023 13:35,R_6KESdmUFkeCubh7,5e2f188cca99354e34435611,0.777,5.727,105.134,3,"I believe geography and location have a lot to do with the standard of living in the west. These areas have a large variety of natural resources, which invites rapid population growth. Considering the population of many western countries, engaging in a higher standard of living is a natural result.",0.945,158.941,161.841,10,"I think the prevalence of capitalism is the reason for this. The US is aggressively capitalistic, and takes on an ""every man for himself"" attitude in regards to survival. Many ""poorer"" countries have a more communal society, where everyone looks out for each other; if one person is struggling or behaving poorly, their community considers it part of their responsibility to help or get involved. This approach is virtually the polar opposite of capitalism, thus making these countries ""poorer"" in economics.",0.587,0.587,93.644,1,"Western nations sourced raw materials by collecting them from other geographical locations where they occurred naturally. In some cases, they were able to bring some of these natural resources back to their homeland (eg. the US and cotton), along with non-white indigenous peoples that were enslaved.",0.656,0.656,73.573,1,"From what I understand, pollutants create a ""greenhouse"" effect when they are in the Earth's atmosphere. Long-term use of fossil fuels and other limited resources have released a significant amount of pollutants into the atmosphere, causing the heat and energy from the sun to concentrate, thus resulting in higher temperatures.",0.694,39.855,117.027,4,"The consequences would be felt in every aspect of existence. Polar ice caps will thaw, causing flooding and pushing back coastlines. The climate will change everywhere, causing crops to die and therefore starting a food crisis. ",6,6,8,7,8,6,8,6,2,6,,1,,7,4,1,,1,,,1,,1,,2,,5e2f188cca99354e34435611
10/8/2023 13:26,10/8/2023 13:35,0,100,555,1,10/8/2023 13:35,R_2WUVg4EKc7uIJis,63d9f31dba727de153019798,33.379,78.21,86.31,3,"otal profitability of the nation or region as a whole
Employment opportunities and income available to residents
Ease of access to affordable goods and services
Medical care and education
Life expectancy
Class disparity
Poverty rate
Quality and affordability of housing
Hours of work required to purchase necessities
Gross domestic product (GDP)",3.244,45.668,48.346,2,"There are many factors that explain why some countries are wealthier than others. Here are some of the key factors:

    Technological progress: Countries that are able to innovate and develop new technologies tend to have higher levels of economic growth and wealth.
    Globalization: Countries that are more integrated into the global economy tend to have higher levels of economic growth and wealth.
    Commodity prices: Countries that are rich in natural resources, such as oil or minerals, can benefit from high commodity prices and generate wealth.
    Economic stability: Countries that have stable political and economic systems tend to attract more investment and generate more wealth.
    Domestic policies: Policies related to financial integration, redistributive fiscal policies, and liberalization and deregulation of labor and product markets can play an important role in explaining inequality trends within countries.
",2.698,57.978,60.599,5,"During the Industrial Revolution, western nations like Britain sourced raw materials such as coal, cotton, wool, sugar, tobacco, and spices from their colonies across the British Empire, including Australia, the Americas, Africa, and India
. The availability of raw materials was a significant factor in the industrialization of western nations
. The British colonies in North America were producing lots of cotton, which was used to produce textiles. When they attached a steam engine to these machines, they could easily outproduce India, up until then the world’s leading producer of cotton cloth
. Coal and iron were also important raw materials used to produce goods for the early industrial revolution",9.314,41.923,46.483,2,"There are several factors that contribute to rising temperatures on earth, including human activities and natural processes. The main causes of climate change are the release of greenhouse gases, such as carbon dioxide, methane, and nitrous oxide, into the atmosphere from human activities like burning fossil fuels, deforestation, and agriculture. These gases trap heat in the atmosphere, leading to global warming. Natural processes, such as changes in the sun's energy and volcanic eruptions, also affect the earth's climate, but they do not explain the warming that we have observed over the last century.",2.629,87.324,92.6,11,"some of the effects of global warming:

    More frequent and severe weather events, such as storms, heat waves, floods, and droughts
    Increased mortality, reduced productivity, and damage to infrastructure due to high temperatures
    Changes in the behavior and lifecycles of animal and plant species, leading to increased numbers of pests and invasive species, and a higher incidence of certain human diseases3
    Diminished yields and viability of agriculture and livestock, or the capacity of ecosystems to provide important services and goods
    Increased evaporation of water, which, together with the lack of precipitation, increases the risks of severe droughts
    Rising sea levels, which pose widespread and continuing threats to the economy and environment of coastal regions
    Loss of glacier mass, reduced snow cover, thawing of permafrost, and changing precipitation patterns, including less precipitation falling as snow, in many mountain regions
    Challenges to wildlife and their habitats, such as the Adélie penguin in Antarctica, where some populations on the western peninsula have collapsed by 90 percent or more
    A range of other impacts, including shifting wildlife populations and habitats, and a warming, rising ocean",7,8,7,7,8,7,5,6,3,6,,2,,7,5,5,,1,,,1,,1,,1,Thank you,63d9f31dba727de153019798
10/8/2023 13:25,10/8/2023 13:36,0,100,664,1,10/8/2023 13:36,R_2dRSKTOYOzj11GP,60b98567e2d17c3d44747f61,6.168,6.168,63.184,1,"I think it's the concept of greed that made the western nations want more for services and products, especially when they are aware of the need of those things in the first place.",1.744,1.744,83.849,1,The fact that a lot of things that originally may not have been worth much were exported or stolen from many other countries and then became more valuable to the other countries due to inflation. Now that a lot of those resources have been removed from the poorer countries it's hard for them to increase in wealth without much assets.,1.638,1.638,128.521,1,I believe that they relied on many of the other poorer countries that had those products and exported them in exchange for military protection. There's also finding locations that didn't have much in wealth that probably exchanged their materials or they were able to produce it on the cheap from giving the poor and segregated jobs to produce those materials.,1.39,1.39,118.466,1,"Human waste of resources, pollution, harvesting natural materials like trees that help assist nature in recovering, air pollution from various chemicals and radioactive waste, gas emissions from vehicles, non-biodegradable products in landfills and oceans, etc.",1.288,1.288,92.008,1,"The earth isn't able to regulate a lot of itself to keep things at a healthy level so there has been things like increased wildfires, extinctions of animals, increased hurricane and natural catastrophic weather changes, droughts, ice caps melting, etc.",7,8,8,6,7,6,8,6,2,3,,1,,3,2,2,,1,,,2,,1,,2,,60b98567e2d17c3d44747f61
10/8/2023 13:24,10/8/2023 13:36,0,100,692,1,10/8/2023 13:36,R_1BVmKXraa2gYchK,5a84f454ae9a0b0001a9e4e5,6.29,158.505,159.514,2,"Free trade and trading routes, democratic governments, strong military to protect and expand commercial interests, educational institutions ",1.513,126.765,127.64,4,"social and legal structures that allow the retention and development of capital, military strength to expand and protect trade routes, educational institutes that promote development of science and technology.",12.347,12.347,159.28,1,"Some like Britain imported much of their raw materials via their colony system, using naval military strength to expand and protect trade routes. The US had more natural resources in country and so were less reliant on imports, but still made use of the trade routes and technology of other western nations. ",2.342,26.182,53.273,3,The primary cause is human emissions of carbon dioxide and other green house gasses from the production and use of fossil fuels. ,2.657,2.657,43.483,1,"Changing weather patterns, rising sea levels, extinction of many animals due to the changes in their environment. ",6,7,7,4,6,3,6,4,3,6,,2,,7,4,4,,3,,,,2,1,,2,,5a84f454ae9a0b0001a9e4e5
10/8/2023 13:25,10/8/2023 13:37,0,100,711,1,10/8/2023 13:37,R_27V7fHW5OyWP6zM,6165af4b36cb3bae91f2e355,1.105,78.846,80.294,31,I am gonna guess the economy had a big impact on this.,1.804,143.403,145.119,24,I am guessing its the difference in cultures and capitilism.,0.927,57.139,59.94,40,I am not sure. I am going to assume through trade and mining.,1.552,42.183,48.304,8,"The biggest cause I know of is global warming, which is primarily caused by humans.",0.799,70.53,75.015,7,The consequences of rising temperatures are rising sea levels and less hospitable environment.,7,8,8,5,6,5,5,5,3,6,,2,,3,2,2,,1,,,1,,1,,2,,6165af4b36cb3bae91f2e355
10/8/2023 13:24,10/8/2023 13:37,0,100,741,1,10/8/2023 13:37,R_3gTarAZjyPAHmhw,5607080ed7def20012b733c3,1.213,57.806,61.849,7,"Factors that led to this are colonialization. The US and France were colonized by people who had higher living standards than the indigenous peoples here, and over time the standard of living became synonymous to social class and everyone competing to be at the top. ",2.332,2.332,42.244,1,Power and international favoritism of the wealthiest countries by NGO's like the world bank. I think smaller less wealthy nations like Haiti and Indonesia do not have as much representation in the global sphere. ,1.846,1.846,118.336,1,They probably took those materials from other countries and paid them for it. ,0.672,16.624,21.846,4,From human activity such as driving cars and machinery. Our CO2 emissions. ,1.221,25.889,27.85,2,"Weather catastrophes. Extreme weather. Flooding and erosion. Hurricanes, tornados, diseases melting in the permafrost. ",6,7,7,5,8,6,4,4,3,6,,1,,7,3,2,,1,,,2,,1,,2,,5607080ed7def20012b733c3
10/8/2023 13:25,10/8/2023 13:38,0,100,779,1,10/8/2023 13:38,R_2YxEYjQ39jxoObC,62cc89cd6b8df82a5bf43aea,16.296,55.502,79.564,2,"The reason for this transformation was the accumulation of capital, which was due in turn to technological improvement and to the fact that these societies had large doses of economic freedom. The twentieth century saw this transformation spread to a large part of the world.",11.66,37.854,45.675,2,"The natural resources, human resources, and capital resources that are available to make goods and services. Capital resources: Goods that have been produced and are used to produce other goods and services.",17.715,195.62,197.156,6,"Raw materials for factories of the industrialized countries were imported from non-industrialized and least-developed countries. On the other hand, the industrialized countries exported their manufactured products there. Great Britain forced its colonial countries for raw materials and to create markets.",3.306,114.124,116.694,12,"The causes of rising temperatures are a result of burning fossil fuels, cutting down forests and farming livestock are increasingly influencing the climate and the earth's temperature. This adds enormous amounts of greenhouse gases to those naturally occurring in the atmosphere, increasing the greenhouse effect and global warming.",5.645,36.238,60.596,2,"We already see effects scientists predicted, such as the loss of sea ice, melting glaciers and ice sheets, sea level rise, and more intense heat waves. Scientists predict global temperature increases from human-made greenhouse gases will continue. Severe weather damage will also increase and intensify.",5,6,5,6,6,5,6,5,3,3,,2,,8,4,2,,1,,,1,,1,,2,,62cc89cd6b8df82a5bf43aea
10/8/2023 13:25,10/8/2023 13:38,0,100,787,1,10/8/2023 13:38,R_2aF5P8KTotmcmAC,644937030a7868838f1e1b9a,14.035,42.544,87.688,6,"The people, cost of living, COVID, job loss, climate change",4.309,4.309,41.762,1,"More jobs, less sickness, better healthcare, ",12.163,87.802,88.986,3,"They still had to pick the cotton but instead of doing everything by hand, the cotton went into a machine to get separated. Same with rubber, wool",5.175,5.175,35.415,1,"climate change and humans, less trees",0.977,28.105,86.112,2,"People and animals get sick and could die, ozone layer, polar bears would die off from not being able to hunt seals and fires",8,8,7,5,8,7,5,6,5,6,,1,,6,3,3,,3,,,,1,1,,2,,644937030a7868838f1e1b9a
10/8/2023 13:25,10/8/2023 13:38,0,100,791,1,10/8/2023 13:38,R_1rqtejeiP2yV4BM,5e83fab3555210152b82004f,4.927,23.02,91.793,2,"Industrial Revolution, the middle class, and the ability to borrow large sums of money.",1.233,24.174,92.392,2,"Lack of resources, type of government, fallout from imperialism ",1.154,98.106,120.712,6,Slavery and imperialism ,2.805,4.491,74.258,2,A combination of natural warming and human activities ,1.011,40.253,57.629,3,Tropical regions will grow ,3,7,5,5,3,5,5,5,3,6,,2,,7,4,2,,2,,2,,,1,,2,None,5e83fab3555210152b82004f
10/8/2023 13:25,10/8/2023 13:39,0,100,860,1,10/8/2023 13:39,R_1d4UtM6RkgwFAXB,5dcdb60be64aaa07c14065cc,1.76,205.321,208.987,4,"Western nations developed one of the highest standards of living in the world because of the fast technological advancements of their countries. The phrase ""keeping up with the Jones'"" comes to mind as people in these nations want to set examples of how to live extravagantly.",1,6.182,82.136,2,Some countries are much wealthier than others because they have had more inventions and know how to profit off of other countries. They charge large amounts for goods that people cannot live without. ,1.525,115.016,115.689,5,Western nations sourced raw materials during the industrial revolution by paying workers very small amounts to find them or make them. Cheap labor is probably the biggest factor in sourcing those raw materials but they may have also purchased them for low prices from other countries who needed the money badly.,1.703,1.703,84.897,1,One cause of rising temperatures on Earth is that we are getting closer to the sun each year. Another cause of rising temperatures on Earth is because of humans. We create a lot of air pollution with our machines and cars.,1.669,96.512,126.838,4,A consequence of rising temperatures on Earth is that more diseases will be unleashed onto our society as glaciers melt and gross water rises. Another consequence is that severe weather events will be more likely. ,7,8,7,6,5,7,4,5,3,6,,1,,5,2,3,,3,,,,3,1,,2,thank you,5dcdb60be64aaa07c14065cc
10/8/2023 13:25,10/8/2023 13:39,0,100,886,1,10/8/2023 13:39,R_12u6x8JAUMKAJLU,643edc41faeb4233074d9fce,21.119,21.119,133.503,1,When they incorporated coal back in the day. The use of cotton and oil.,11.532,11.532,82.902,1,"Because Us and Britain obtained more resources as in farming crops, gas, food.
electricity, water and oil.",29.866,147.557,150.794,5,By the use of trains or boats that allowed it to be taken to other countries. ,10.261,10.261,66.883,1,By the manipulation of the weather which is called global warming. ,3.383,3.383,82.487,1,"Forrest fires, draughts, that lead to shortage of food for animals which could cause them to go extinct.",6,7,7,6,3,3,6,6,1,3,,1,,5,2,2,,1,,,1,,1,,2,none,643edc41faeb4233074d9fce
